eventID,volume,particle,energy_MeV,theta_deg,phi_deg
49,Collimator,gamma,0.510999,36.0293,-150.118
49,Collimator,gamma,0.510999,54.6873,-132.376
49,Phantom,gamma,0.746468,2.36824,13.7102
49,Scint1,gamma,0.746468,2.36824,13.7102
49,DWC1,gamma,0.746468,2.36824,13.7102
49,DWC2,gamma,0.746468,2.36824,13.7102
49,Phantom,gamma,182.762,0.525049,175.981
49,Scint1,gamma,182.762,0.525049,175.981
49,DWC1,gamma,182.762,0.525049,175.981
49,DWC2,gamma,182.762,0.525049,175.981
49,Scint2,gamma,182.762,0.525049,175.981
49,Phantom,gamma,479.908,0.495027,-140.248
49,Scint1,gamma,479.908,0.495027,-140.248
49,DWC1,gamma,479.908,0.495027,-140.248
49,DWC2,gamma,479.908,0.495027,-140.248
49,Scint2,gamma,479.908,0.495027,-140.248
49,Phantom,gamma,1.37312,0.696689,-148.447
49,Scint1,gamma,1.37312,0.696689,-148.447
49,DWC1,gamma,1.37312,0.696689,-148.447
49,DWC2,gamma,1.37312,0.696689,-148.447
49,Scint2,gamma,1.37312,0.696689,-148.447
49,Phantom,gamma,48.4012,0.394063,-157.953
49,Scint1,gamma,48.4012,0.394063,-157.953
49,DWC1,gamma,48.4012,0.394063,-157.953
49,DWC2,gamma,48.4012,0.394063,-157.953
49,Scint2,gamma,48.4012,0.394063,-157.953
49,Phantom,gamma,2.77994,0.265293,-177.212
49,Scint1,gamma,2.77994,0.265293,-177.212
49,DWC1,gamma,2.77994,0.265293,-177.212
49,DWC2,gamma,2.77994,0.265293,-177.212
49,Scint2,gamma,2.77994,0.265293,-177.212
49,Phantom,gamma,0.707326,0.872694,-55.3823
49,Phantom,gamma,631.968,0.525199,-53.5381
49,Scint1,gamma,631.968,0.525199,-53.5381
49,DWC1,gamma,631.968,0.525199,-53.5381
49,DWC2,gamma,631.968,0.525199,-53.5381
49,Scint2,gamma,631.968,0.525199,-53.5381
49,Phantom,gamma,13.2087,0.673383,-58.9815
49,Scint1,gamma,13.2087,0.673383,-58.9815
49,DWC1,gamma,13.2087,0.673383,-58.9815
49,DWC2,gamma,13.2087,0.673383,-58.9815
49,Scint2,gamma,13.2087,0.673383,-58.9815
49,Phantom,gamma,4.0586,0.479502,-51.3871
49,Scint1,gamma,4.0586,0.479502,-51.3871
49,DWC1,gamma,4.0586,0.479502,-51.3871
49,DWC2,gamma,4.0586,0.479502,-51.3871
49,Scint2,gamma,4.0586,0.479502,-51.3871
49,Phantom,gamma,0.891608,0.300191,-3.51398
49,Scint1,gamma,0.891608,0.300191,-3.51398
49,DWC1,gamma,0.891608,0.300191,-3.51398
49,DWC2,gamma,0.891608,0.300191,-3.51398
49,Scint2,gamma,0.891608,0.300191,-3.51398
49,Collimator,gamma,2.0127,10.2338,85.1883
49,Collimator,gamma,0.198947,8.30452,-64.5701
49,Collimator,gamma,46.5811,7.33073,-0.638185
49,Phantom,gamma,0.96649,11.9229,-172.408
49,DWC1,gamma,0.96649,11.9229,-172.408
49,Collimator,gamma,0.516301,71.3407,179.185
49,Scint1,gamma,3.91232,1.81708,-9.54008
49,DWC1,gamma,3.91232,1.81708,-9.54008
49,DWC2,gamma,3.91232,1.81708,-9.54008
49,Scint2,gamma,3.91232,1.81708,-9.54008
49,Scint1,gamma,35.0247,1.27642,-35.2821
49,DWC1,gamma,35.0247,1.27642,-35.2821
49,DWC2,gamma,35.0247,1.27642,-35.2821
49,Scint2,gamma,35.0247,1.27642,-35.2821
49,Phantom,gamma,0.972796,0.368178,6.36767
49,Scint1,gamma,0.972796,0.368178,6.36767
49,DWC1,gamma,0.972796,0.368178,6.36767
49,DWC2,gamma,0.972796,0.368178,6.36767
49,Scint2,gamma,0.972796,0.368178,6.36767
49,Cherenkov,gamma,1.37983,175.588,-54.3703
49,Collimator,gamma,1.05785,19.9568,-64.2313
49,Collimator,gamma,5.30622,7.92532,-88.4619
49,DWC1,gamma,5.30622,7.92532,-88.4619
49,Phantom,gamma,3.16995,2.49044,152.864
49,Scint1,gamma,3.16995,2.49044,152.864
49,DWC1,gamma,3.16995,2.49044,152.864
49,DWC2,gamma,3.16995,2.49044,152.864
49,Collimator,gamma,1.24936,3.18326,127.504
49,Phantom,gamma,119.162,0.236005,31.2993
49,Scint1,gamma,119.162,0.236005,31.2993
49,DWC1,gamma,119.162,0.236005,31.2993
49,DWC2,gamma,119.162,0.236005,31.2993
49,Scint2,gamma,119.162,0.236005,31.2993
49,Phantom,gamma,3.93683,0.188374,67.1585
49,Scint1,gamma,3.93683,0.188374,67.1585
49,DWC1,gamma,3.93683,0.188374,67.1585
49,DWC2,gamma,3.93683,0.188374,67.1585
49,Scint2,gamma,3.93683,0.188374,67.1585
49,Collimator,gamma,5.42256,5.35412,-39.7038
49,Collimator,gamma,46.2348,3.83795,166.023
49,Collimator,gamma,0.510999,117.492,166.98
49,Collimator,gamma,0.166361,87.5162,6.00526
49,Phantom,gamma,1.6156,13.5349,-21.6852
49,Collimator,gamma,0.16592,139.829,54.4503
49,Collimator,gamma,1.39736,5.02852,169.699
49,Collimator,gamma,7.87579,4.40349,177.321
49,Collimator,gamma,24.1614,6.32001,-145.503
49,Collimator,gamma,0.675189,87.9627,27.5058
49,Phantom,gamma,5.43395,1.19478,138.037
49,Scint1,gamma,5.43395,1.19478,138.037
49,DWC1,gamma,5.43395,1.19478,138.037
49,DWC2,gamma,5.43395,1.19478,138.037
49,Scint2,gamma,5.43395,1.19478,138.037
49,Phantom,gamma,1.72827,0.569441,-55.9621
49,Scint1,gamma,1.72827,0.569441,-55.9621
49,DWC1,gamma,1.23412,27.6681,154.016
49,Collimator,gamma,13.9962,2.78566,-46.7503
49,Collimator,gamma,1.51504,92.7617,-170.239
49,Phantom,gamma,7.85279,2.25014,-70.7976
49,Scint1,gamma,7.85279,2.25014,-70.7976
49,DWC1,gamma,7.85279,2.25014,-70.7976
49,DWC2,gamma,7.85279,2.25014,-70.7976
49,Phantom,gamma,4.22059,2.39795,-64.7376
49,Scint1,gamma,4.22059,2.39795,-64.7376
49,DWC1,gamma,4.22059,2.39795,-64.7376
49,DWC2,gamma,4.22059,2.39795,-64.7376
49,Collimator,gamma,0.873113,16.0939,-76.2501
49,Phantom,gamma,0.956257,0.962721,-57.7373
49,Scint1,gamma,0.956257,0.962721,-57.7373
49,DWC1,gamma,0.956257,0.962721,-57.7373
49,DWC2,gamma,0.956257,0.962721,-57.7373
49,Scint2,gamma,0.956257,0.962721,-57.7373
49,Phantom,gamma,2.61663,0.14644,148.216
49,Scint1,gamma,2.61663,0.14644,148.216
49,DWC1,gamma,2.61663,0.14644,148.216
49,DWC2,gamma,2.61663,0.14644,148.216
49,Scint2,gamma,2.61663,0.14644,148.216
49,Phantom,gamma,227.607,0.140015,153.828
49,Scint1,gamma,227.607,0.140015,153.828
49,DWC1,gamma,227.607,0.140015,153.828
49,DWC2,gamma,227.607,0.140015,153.828
49,Scint2,gamma,227.607,0.140015,153.828
