eventID,volume,particle,energy_MeV,x_mm,y_mm,z_mm
95,Scint1,gamma,2.89399,10.3945,37.2215,-202.5
95,DWC1,gamma,2.89399,15.4531,62.0577,-50
95,Collimator,gamma,67.5982,-6.05414,9.38407,-575
95,Collimator,gamma,0.504238,9.25633,-3.78423,-534.845
95,Phantom,gamma,24.6918,-22.5559,13.0244,-365
95,Scint1,gamma,24.6918,-37.0241,14.2951,-202.5
95,DWC1,gamma,24.6918,-50.602,15.4875,-50
95,DWC2,gamma,24.6918,-72.8608,17.4424,200
95,Phantom,gamma,5.84722,-47.8588,,-1.712,-365
95,Phantom,gamma,2.54348,2.32263,-0.521932,-365
95,Scint1,gamma,2.54348,3.29283,-0.700075,-202.5
95,DWC1,gamma,2.54348,4.20333,-0.867256,-50
95,DWC2,gamma,2.54348,5.69594,-1.14132,200
95,Scint2,gamma,2.54348,8.06919,-1.57709,597.5
95,Collimator,gamma,1.33018,3.55973,15.4876,-575
95,Collimator,e+,37.6293,5.62329,-32.3435,-575
95,Phantom,gamma,0.459448,-21.5183,38.0801,-365
95,Collimator,gamma,3.29507,-3.7541,-17.7687,-575
95,Collimator,gamma,0.711368,-22.5906,-23.2926,-575
95,Phantom,gamma,33.2747,10.7786,-8.25224,-365
95,Scint1,gamma,33.2747,15.3144,-11.7518,-202.5
95,DWC1,gamma,33.2747,19.5711,-15.0359,-50
95,DWC2,gamma,33.2747,26.5493,-20.4198,200
95,Scint2,gamma,33.2747,37.6445,-28.9802,597.5
95,Collimator,gamma,6.18803,2.61699,-9.6515,-539.265
95,Collimator,gamma,0.211642,-9.7176,2.35973,-527.307
95,Collimator,gamma,0.44883,-2.56832,9.66456,-531.096
95,Collimator,gamma,1.36201,-8.81691,10.0775,-575
95,Phantom,gamma,107.988,0.925182,-6.34075,-365
95,Scint1,gamma,107.988,1.29282,-8.9805,-202.5
95,DWC1,gamma,107.988,1.63784,-11.4578,-50
95,DWC2,gamma,107.988,2.20344,-15.519,200
95,Scint2,gamma,107.988,3.10275,-21.9762,597.5
95,Phantom,gamma,0.613456,3.69729,3.03439,-365
95,Scint1,gamma,0.613456,5.23013,4.34172,-202.5
95,DWC1,gamma,0.613456,6.66864,5.5686,-50
95,DWC2,gamma,0.613456,9.02685,7.57989,200
95,Scint2,gamma,0.613456,12.7764,10.7778,597.5
95,Cherenkov,gamma,0.804397,7.01435,-14.1771,-850
95,Collimator,gamma,2.37328,56.2848,9.41705,-575
95,Collimator,gamma,1.87712,53.027,13.6691,-575
95,Collimator,e-,77.1191,16.5967,-4.36848,-575
95,Collimator,gamma,0.311178,2.04919,9.78779,-572.222
95,Collimator,gamma,0.344866,3.58288,9.33611,-552.753
95,Collimator,gamma,0.517459,12.018,-0.355559,-575
95,Phantom,gamma,1.65648,12.4043,-7.85391,-365
95,Scint1,gamma,1.65648,17.5997,-11.1242,-202.5
95,DWC1,gamma,1.65648,22.4754,-14.1933,-50
95,DWC2,gamma,1.65648,30.4683,-19.2246,200
95,Scint2,gamma,1.65648,43.1771,-27.2243,597.5
95,Collimator,gamma,1.31467,-19.9087,-49.4559,-575
95,Collimator,gamma,1.02443,46.5265,20.98,-575
95,BremsTarget,gamma,0.140227,9.13805,-4.01934,-745.625
95,Collimator,gamma,0.436121,-41.9271,8.68925,-575
95,Collimator,gamma,0.358823,-34.8696,-0.835338,-575
95,Collimator,gamma,4.09852,-31.3862,13.5201,-575
95,Collimator,gamma,27.1593,9.89251,-1.46226,-568.752
95,Collimator,gamma,0.510999,-8.58549,5.12731,-547.535
95,Collimator,gamma,0.235215,55.4941,52.7999,-575
95,Collimator,gamma,4.28381,37.9285,36.5979,-575
95,Collimator,gamma,8.46566,33.3912,25.8987,-575
95,Collimator,e-,119.316,-9.74539,-2.24216,-541.387
95,Phantom,gamma,0.510999,-16.879,-43.5332,-365
95,Collimator,gamma,0.83524,9.9816,0.606332,-532.56
95,Phantom,gamma,3.04946,-38.0178,-32.7617,-365
95,DWC1,gamma,3.04946,-89.1085,-87.9157,-50
95,Collimator,e+,14.9238,-8.8269,-4.69956,-527.09
95,Phantom,gamma,23.4025,-3.11767,-31.1089,-365
95,DWC1,gamma,23.4025,9.62144,-84.4497,-50
95,Collimator,e-,5.7125,-0.108598,9.99941,-526.047
95,Phantom,gamma,14.7118,-15.4791,0.270704,-365
95,Scint1,gamma,14.7118,-20.7585,2.58829,-202.5
95,DWC1,gamma,14.7118,-25.7129,4.76325,-50
95,DWC2,gamma,14.7118,-33.835,8.32877,200
95,Scint2,gamma,14.7118,-46.7491,13.9979,597.5
95,Phantom,gamma,0.845078,-15.1632,-3.40527,-365
95,Scint1,gamma,0.845078,-21.6851,-4.82174,-202.5
95,Phantom,gamma,6.54143,9.33657,1.06666,-365
95,Scint1,gamma,6.54143,13.2579,1.5523,-202.5
95,DWC1,gamma,6.54143,16.9379,2.00805,-50
95,DWC2,gamma,6.54143,22.9707,2.75518,200
95,Scint2,gamma,6.54143,32.5629,3.94312,597.5
