eventID,volume,particle,edep_MeV
74,Scint1,e-,0.264811
74,Scint1,e-,0.735074
74,Scint2,e-,0.0175231
74,Phantom,e-,0.383913
74,Phantom,e-,0.0470681
74,Phantom,e-,0.403788
74,Phantom,e-,0.460269
74,Phantom,e-,0.143448
74,BremsTarget,e-,0.316212
74,Scint1,e-,0.118561
74,BremsTarget,gamma,0.069529
74,BremsTarget,e-,0.211128
74,BremsTarget,e-,0.235722
74,BremsTarget,e+,2.12404
74,BremsTarget,e+,0.0792491
74,BremsTarget,e+,1.76989
74,BremsTarget,e+,0.105057
74,BremsTarget,e+,1.12298
74,BremsTarget,e+,0.388322
74,BremsTarget,e+,0.355188
74,BremsTarget,e+,0.27721
74,BremsTarget,e+,1.60906
74,BremsTarget,e+,0.294579
74,BremsTarget,e+,0.756157
74,BremsTarget,e+,0.247385
74,BremsTarget,e+,2.24227
74,BremsTarget,e+,0.282471
74,BremsTarget,e+,0.180603
74,BremsTarget,e+,1.01475
74,BremsTarget,gamma,0.012103
74,BremsTarget,e-,0.17778
74,BremsTarget,e-,0.515897
74,BremsTarget,gamma,0.069529
74,BremsTarget,e-,0.149196
74,BremsTarget,gamma,0.069529
74,BremsTarget,e-,0.125271
74,BremsTarget,gamma,0.012103
74,BremsTarget,e-,0.609494
74,BremsTarget,gamma,0.069529
74,BremsTarget,e-,1.33817
74,BremsTarget,e-,1.0249
74,BremsTarget,gamma,0.069529
74,BremsTarget,e-,0.170591
74,BremsTarget,e-,0.000117364
74,BremsTarget,e-,0.83509
74,BremsTarget,gamma,0.069529
74,BremsTarget,e-,0.152903
74,BremsTarget,e-,0.204354
74,BremsTarget,e-,0.718637
74,BremsTarget,e-,0.993114
74,BremsTarget,e-,0.349886
74,BremsTarget,e-,1.13109
74,BremsTarget,e-,1.18752
74,BremsTarget,e-,0.384285
74,BremsTarget,e-,0.665748
74,BremsTarget,e-,2.38554
74,BremsTarget,e-,0.057058
74,BremsTarget,e-,0.449613
74,BremsTarget,e-,0.126786
74,BremsTarget,e-,0.369235
74,BremsTarget,e-,2.26611
74,BremsTarget,e-,1.72384
74,BremsTarget,e-,2.49573
74,BremsTarget,e-,0.155108
74,BremsTarget,e-,1.44442
74,BremsTarget,e-,0.533676
74,BremsTarget,gamma,0.069529
74,BremsTarget,e-,0.0521513
74,Phantom,e-,0.550026
74,Phantom,e-,0.455864
74,Phantom,e-,0.383928
74,Phantom,e-,0.358023
74,Phantom,e-,0.147211
74,BremsTarget,gamma,0.069529
74,BremsTarget,e-,0.665224
74,BremsTarget,e+,3.26015
74,BremsTarget,e+,0.409028
74,BremsTarget,e+,0.206192
74,BremsTarget,e+,0.783982
74,BremsTarget,e+,1.85221
74,BremsTarget,gamma,0.069529
74,BremsTarget,e-,0.44147
74,BremsTarget,gamma,0.069529
74,BremsTarget,e-,0.154956
74,BremsTarget,e-,0.286513
74,BremsTarget,gamma,0.069529
74,BremsTarget,e-,0.107335
74,BremsTarget,e-,0.338913
74,BremsTarget,gamma,0.069529
74,BremsTarget,e-,0.043982
74,BremsTarget,gamma,0.069529
74,BremsTarget,e-,0.0462546
74,BremsTarget,e-,0.0152529
74,BremsTarget,e-,0.0927936
74,BremsTarget,e-,1.45916
74,BremsTarget,gamma,0.069529
74,BremsTarget,e-,0.157196
74,BremsTarget,e-,0.0522523
74,BremsTarget,e-,0.045981
74,BremsTarget,e-,0.0533259
74,BremsTarget,e-,0.251914
74,BremsTarget,e-,1.73815
74,BremsTarget,e-,0.697584
74,BremsTarget,e-,0.634487
74,BremsTarget,gamma,0.069529
74,BremsTarget,e-,0.777365
74,BremsTarget,e-,0.145903
74,BremsTarget,gamma,0.069529
74,BremsTarget,e-,0.125372
74,BremsTarget,gamma,0.012103
74,BremsTarget,e-,0.395679
75,BremsTarget,e-,0.561052
75,BremsTarget,e-,0.0484571
75,BremsTarget,e-,0.762264
75,BremsTarget,e-,0.655606
75,BremsTarget,e-,0.244307
75,,,e-,0.687868
62,BremsTarget,e-,3.11188
62,BremsTarget,e-,1.96761
62,BremsTarget,e+,2.56631
62,BremsTarget,gamma,0.069529
62,BremsTarget,e-,0.44147
62,BremsTarget,gamma,0.012103
62,BremsTarget,e-,0.316672
62,BremsTarget,e-,0.182224
62,BremsTarget,e-,1.19964
62,BremsTarget,gamma,0.069529
62,BremsTarget,e-,0.224309
62,BremsTarget,e-,0.422295
