eventID,volume,particle,energy_MeV,theta_deg,phi_deg
94,DWC2,gamma,6.40303,1.03736,94.6032
94,Scint2,gamma,6.40303,1.03736,94.6032
94,Phantom,gamma,7.45678,1.50586,123.246
94,Scint1,gamma,7.45678,1.50586,123.246
94,DWC1,gamma,7.45678,1.50586,123.246
94,DWC2,gamma,7.45678,1.50586,123.246
94,Scint2,gamma,7.45678,1.50586,123.246
94,Collimator,gamma,3.13852,22.1588,-137.526
94,Phantom,gamma,1.84135,1.45186,81.9858
94,Scint1,gamma,1.84135,1.45186,81.9858
94,DWC1,gamma,1.84135,1.45186,81.9858
94,DWC2,gamma,1.84135,1.45186,81.9858
94,Scint2,gamma,1.84135,1.45186,81.9858
94,Phantom,gamma,3.64276,0.663844,55.0787
94,Scint1,gamma,3.64276,0.663844,55.0787
94,DWC1,gamma,3.64276,0.663844,55.0787
94,DWC2,gamma,3.64276,0.663844,55.0787
94,Scint2,gamma,3.64276,0.663844,55.0787
94,Collimator,gamma,1.57685,15.585,-78.311
94,Collimator,gamma,1.73808,16.6488,-131.193
94,Collimator,gamma,0.869604,15.1805,-140.133
94,Collimator,gamma,2.79249,8.11661,-92.6952
94,Phantom,gamma,2.23485,11.9011,147.747
94,DWC1,gamma,2.23485,11.9011,147.747
94,Collimator,gamma,1.27889,10.1342,-95.7597
94,Collimator,gamma,3.52515,10.0614,89.523
94,Collimator,gamma,0.978352,9.03824,97.6266
94,Collimator,gamma,7.55241,9.2293,40.5594
94,Collimator,gamma,1.02366,7.59962,58.7046
94,Collimator,gamma,12.2314,6.23559,66.8544
94,Scint1,gamma,0.431438,13.4107,79.8399
94,DWC1,gamma,0.431438,13.4107,79.8399
94,Cherenkov,gamma,6.23257,161.841,172.154
94,Collimator,gamma,0.289145,11.9804,15.9373
94,Phantom,gamma,2.70155,2.07669,21.7885
94,Scint1,gamma,2.70155,2.07669,21.7885
94,DWC1,gamma,2.70155,2.07669,21.7885
94,DWC2,gamma,2.70155,2.07669,21.7885
94,Scint2,gamma,2.70155,2.07669,21.7885
94,Collimator,gamma,10.2142,5.41084,-85.1413
95,Phantom,gamma,5.44155,16.477,43.8405
95,Collimator,gamma,2.48126,8.01113,77.259
95,Collimator,gamma,31.3681,3.99553,99.6555
95,Collimator,gamma,1.79176,88.0973,-139.053
95,Phantom,gamma,1.07709,1.58051,44.3498
95,Scint1,gamma,1.07709,1.58051,44.3498
95,DWC1,gamma,1.07709,1.58051,44.3498
95,DWC2,gamma,1.07709,1.58051,44.3498
95,Scint2,gamma,1.07709,1.58051,44.3498
95,Phantom,gamma,3.14477,1.86159,45.9532
95,Scint1,gamma,3.14477,1.86159,45.9532
95,DWC1,gamma,3.14477,1.86159,45.9532
95,DWC2,gamma,3.14477,1.86159,45.9532
95,Scint2,gamma,3.14477,1.86159,45.9532
95,Phantom,gamma,9.07472,1.58313,177.819
95,Scint1,gamma,9.07472,1.58313,177.819
95,DWC1,gamma,9.07472,1.58313,177.819
95,DWC2,gamma,9.07472,1.58313,177.819
95,Scint2,gamma,9.07472,1.58313,177.819
95,Scint1,gamma,2.89399,9.43653,78.4877
95,DWC1,gamma,2.89399,9.43653,78.4877
95,Collimator,gamma,67.5982,3.77395,122.571
95,Collimator,gamma,0.504238,105.071,-44.6619
95,Phantom,gamma,24.6918,5.10741,174.981
95,Scint1,gamma,24.6918,5.10741,174.981
95,DWC1,gamma,24.6918,5.10741,174.981
95,DWC2,gamma,24.6918,5.10741,174.981
95,Phantom,gamma,5.84722,14.2156,160.929
95,Phantom,gamma,2.54348,0.347796,-10.4045
95,Scint1,gamma,2.54348,0.347796,-10.4045
95,DWC1,gamma,2.54348,0.347796,-10.4045
95,DWC2,gamma,2.54348,0.347796,-10.4045
95,Scint2,gamma,2.54348,0.347796,-10.4045
95,Collimator,gamma,1.33018,5.36197,77.5068
95,Phantom,gamma,0.459448,24.2931,101.765
95,Collimator,gamma,3.29507,6.02305,-102.205
95,Collimator,gamma,0.711368,10.696,-134.292
95,Phantom,gamma,33.2747,2.01911,-37.6514
95,Scint1,gamma,33.2747,2.01911,-37.6514
95,DWC1,gamma,33.2747,2.01911,-37.6514
95,DWC2,gamma,33.2747,2.01911,-37.6514
95,Scint2,gamma,33.2747,2.01911,-37.6514
95,Collimator,gamma,6.18803,2.71415,-74.811
95,Collimator,gamma,0.211642,88.0509,136.601
