eventID,volume,energy_MeV,x_mm,y_mm,z_mm
19,Collimator,6.2175,9.0662,-10.5889,-575
4118,-202.5
15,DWC1,20.5285,-9.90417,10.0464,-50
15,DWC2,20.5285,-13.455,13.6615,200
15,Scint2,20.5285,-19.1009,19.4095,597.5
15,Phantom,18.886,-1.09773,2.94509,-365
15,Scint1,2.49131,-7.51306,15.6888,-202.5
15,DWC1,2.49131,-13.7253,28.1118,-50
15,DWC2,2.49131,-23.9093,48.4774,200
15,Phantom,65.2114,-1.10515,2.79527,-365
15,Scint1,65.2114,-1.57522,4.00016,-202.5
15,DWC1,65.2114,-2.01637,5.1309,-50
15,DWC2,65.2114,-2.73956,6.98458,200
15,Scint2,65.2114,-3.88943,9.93193,597.5
15,Phantom,412.639,-0.402661,1.61603,-365
15,Scint1,412.639,-0.574597,2.32035,-202.5
15,DWC1,412.639,-0.735952,2.98134,-50
15,DWC2,412.639,-1.00047,4.06491,200
15,Scint2,412.639,-1.42105,5.7878,597.5
15,Phantom,3.93757,0.171727,1.40129,-365
15,Scint1,3.93757,0.243506,2.01451,-202.5
15,DWC1,3.93757,0.310867,2.58999,-50
15,DWC2,3.93757,0.421296,3.53341,200
15,Scint2,3.93757,0.596877,5.03343,597.5
15,Phantom,8.25887,1.15826,-0.218434,-365
15,Phantom,0.423805,1.41358,0.706738,-365
15,Scint1,0.423805,2.0116,1.02527,-202.5
15,DWC1,0.423805,2.57282,1.3242,-50
15,DWC2,0.423805,3.49285,1.81426,200
15,Scint2,0.423805,4.95569,2.59344,597.5
15,Phantom,5.47745,6.56923,-37.6074,-365
15,Collimator,1.45897,-4.02107,23.7745,-575
15,Collimator,10.8766,-14.4426,0.37693,-575
15,Phantom,0.765836,46.7334,20.4273,-365
15,DWC1,0.739382,63.3188,40.4073,-50
15,DWC2,0.739382,75.4246,55.117,200
15,Phantom,3.10572,22.1913,43.6538,-365
15,Collimator,3.76841,-3.18043,-12.5534,-575
15,Phantom,17.1605,10.6444,7.76203,-365
15,Scint1,17.1605,15.1796,11.086,-202.5
15,DWC1,17.1605,19.4356,14.2054,-50
15,DWC2,17.1605,26.4128,19.3191,200
15,Scint2,17.1605,37.5064,27.45,597.5
15,Phantom,6.48857,1.36167,1.89892,-365
15,Scint1,6.48857,1.93726,2.72157,-202.5
15,DWC1,6.48857,2.47743,3.4936,-50
15,DWC2,6.48857,3.36296,4.75921,200
15,Scint2,6.48857,4.77094,6.77154,597.5
15,Phantom,49.1642,0.708482,-1.08224,-365
15,Scint1,49.1642,1.00503,-1.51481,-202.5
15,DWC1,49.1642,1.28332,-1.92076,-50
15,DWC2,49.1642,1.73955,-2.58626,200
15,Scint2,49.1642,2.46494,-3.64439,597.5
15,Phantom,12.2317,0.276519,-0.127369,-365
15,Scint1,12.2317,0.392318,-0.160774,-202.5
15,DWC1,12.2317,0.50099,-0.192124,-50
15,DWC2,12.2317,0.679142,-0.243516,200
15,Scint2,12.2317,0.962404,-0.325231,597.5
8.2906,18.501,-575
49,Collimator,0.574945,-19.1228,-17.553,-575
49,Collimator,1.04211,-4.57387,8.89268,-538.631
49,Phantom,1.04211,-8.36131,16.3085,-365
49,Scint1,1.04211,-11.9059,23.2488,-202.5
49,DWC1,1.04211,-15.2324,29.7621,-50
49,DWC2,1.04211,-20.6857,40.4396,200
49,Phantom,0.850668,1.5119,11.5996,-365
49,Scint1,0.850668,2.1604,16.5402,-202.5
49,DWC1,0.850668,2.76899,21.1767,-50
49,DWC2,0.850668,3.76668,28.7775,200
49,Scint2,0.850668,5.35301,40.8629,597.5
49,Collimator,2.09277,-13.7684,4.73552,-575
49,Phantom,2.09277,-30.4762,10.5454,-365
49,Scint1,2.09277,-43.405,15.0412,-202.5
49,DWC1,2.09277,-55.5381,19.2602,-50
49,DWC2,2.09277,-75.4284,26.1768,200
49,Phantom,29.8983,2.76052,-2.3051,-365
49,Scint1,29.8983,3.91744,-3.26742,-202.5
49,DWC1,29.8983,5.00317,-4.17052,-50
49,DWC2,29.8983,6.78305,-5.65101,200
49,Scint2,29.8983,9.61306,-8.00499,597.5
49,Collimator,1.37459,33.8765,10.7934,-575
49,Collimator,11.3414,38.0898,0.547004,-575
49,Collimator,0.941841,12.3858,-33.0352,-575
49,Phantom,6.97102,3.47239,-8.51541,-365
49,Scint1,6.97102,4.98585,-12.0994,-202.5
49,DWC1,6.97102,6.40618,-15.4629,-50
49,DWC2,6.97102,8.73458,-20.9767,200
49,Scint2,6.97102,12.4367,-29.7438,597.5
49,Collimator,2.4648,6.51829,-7.58366,-545.838
49,Phantom,2.4648,12.4417,-14.3108,-365
49,Scint1,2.4648,17.7644,-20.3558,-202.5
49,DWC1,2.4648,22.7596,-26.0288,-50
49,DWC2,2.4648,30.9484,-35.3288,200
49,Collimator,1.92704,12.8097,4.44337,-575
49,Collimator,63.3188,-12.8423,0.958338,-575
49,Collimator,1.81512,9.69314,2.45826,-556.278
49,Collimator,0.837161,8.45159,5.34515,-552.201
49,Collimator,0.510999,0.578917,9.98323,-545.813
49,Collimator,0.597938,9.36646,3.50277,-550.114
49,Collimator,0.612517,6.95233,7.18785,-531.349
