eventID,volume,particle,edep_MeV
2,BremsTarget,e+,0.759584
2,BremsTarget,e+,0.927279
2,BremsTarget,gamma,0.012103
2,BremsTarget,e-,0.297942
2,BremsTarget,e-,0.200954
2,BremsTarget,gamma,0.069529
2,BremsTarget,e-,0.0439778
2,BremsTarget,e-,0.277378
2,BremsTarget,e+,1.46372
2,BremsTarget,e+,1.0392
2,BremsTarget,e+,0.9536
2,BremsTarget,e+,0.566008
2,BremsTarget,e+,0.538612
2,BremsTarget,e+,0.549234
2,BremsTarget,e+,0.567307
2,BremsTarget,e+,1.05689
2,BremsTarget,e+,1.05649
2,BremsTarget,e+,0.287545
2,BremsTarget,e+,0.771086
2,BremsTarget,e+,0.80505
2,BremsTarget,e+,1.70561
2,BremsTarget,e+,0.526746
2,BremsTarget,e+,1.88601
2,BremsTarget,e+,0.0939175
2,BremsTarget,gamma,0.012103
2,BremsTarget,e-,0.556342
2,BremsTarget,e-,1.31837
2,BremsTarget,e-,1.7941
2,BremsTarget,gamma,0.069529
2,BremsTarget,e-,0.168849
2,BremsTarget,gamma,0.069529
2,BremsTarget,e-,0.508259
2,BremsTarget,e-,0.0563908
2,BremsTarget,gamma,0.069529
2,BremsTarget,e-,0.0892199
2,BremsTarget,gamma,0.069529
2,BremsTarget,e-,0.450155
2,BremsTarget,e-,0.209015
2,BremsTarget,gamma,0.069529
2,BremsTarget,e-,0.0589837
2,BremsTarget,gB
4,Bre,e-,0.365795
41,BremsTarget,e-,4.40541
41,BremsTarget,e-,0.220035
41,BremsTarget,e-,0.0689899
41,BremsTarget,e-,0.574731
41,BremsTarget,e-,0.00521877
41,BremsTarget,e-,0.142124
41,BremsTarget,e-,1.68952
41,BremsTarget,e-,0.277808
41,BremsTarget,e-,0.185601
41,BremsTarget,e-,0.0227556
41,BremsTarget,e-,2.30007
41,BremsTarget,e-,0.43582
41,BremsTarget,e-,0.0296102
41,BremsTarget,e-,0.0344723
41,BremsTarget,e-,0.574464
41,BremsTarget,e-,0.283476
41,BremsTarget,e-,0.756353
41,BremsTarget,e-,1.90832
41,BremsTarget,e-,2.49298
41,BremsTarget,e-,0.967785
41,BremsTarget,e-,0.0596896
41,BremsTarget,e-,0.0681757
41,BremsTarget,e-,0.359717
41,BremsTarget,e-,0.387495
41,BremsTarget,e-,1.90656
41,BremsTarget,e-,0.107236
41,Phantom,e+,0.20148
41,Phantom,e+,1.67476
41,Phantom,e+,1.42683
41,Phantom,e-,0.500331
41,Phantom,e-,0.369372
41,Phantom,e-,0.311039
41,Phantom,e-,0.05881
41,Phantom,e-,0.296595
41,BremsTarget,gamma,0.069529
41,BremsTarget,e-,0.291356
41,BremsTarget,e-,1.1194
41,BremsTarget,e-,1.31724
41,BremsTarget,gamma,0.069529
41,BremsTarget,e-,0.379349
41,BremsTarget,gamma,0.069529
41,BremsTarget,e-,0.110106
41,BremsTarget,e-,0.227453
41,BremsTarget,e-,0.674881
41,BremsTarget,e-,0.266993
41,BremsTarget,e-,0.0525298
41,BremsTarget,gamma,0.002823
41,BremsTarget,e-,0.303824
41,BremsTarget,gamma,0.069529
41,BremsTarget,e-,0.0690394
41,BremsTarget,gamma,0.002283
41,BremsTarget,e-,0.18873
41,Scint1,e-,0.100828
41,Scint1,e-,0.0601575
41,BremsTarget,e+,1.31284
41,BremsTarget,e+,0.0341894
41,BremsTarget,e+,1.56294
41,BremsTarget,e+,1.97201
41,BremsTarget,e+,0.553906
41,BremsTarget,gamma,0.012103
41,BremsTarget,e-,0.498896
41,BremsTarget,gamma,0.069529
41,BremsTarget,e-,0.104226
41,BremsTarget,e-,0.337244
41,BremsTarget,e-,0.107129
41,BremsTarget,e-,1.66389
41,BremsTarget,e-,0.0388101
41,BremsTarget,e-,0.387764
41,BremsTarget,e-,1.41834
41,BremsTarget,e-,1.43976
41,BremsTarget,e-,0.031215
41,BremsTarget,e-,1.92245
41,Phantom,e-,0.749847
41,Phantom,e-,3.1079
41,Phantom,e-,1.48238
41,Scint1,e-,0.882897
41,Scint1,e-,0.0565086
41,Scint1,e-,0.0766554
41,Scint1,e-,0.0642431
41,Scint1,e-,0.0393077
41,Scint1,e-,0.0311927
41,Scint1,e-,0.0398988
41,Phantom,e-,0.538286
