eventID,volume,particle,energy_MeV,x_mm,y_mm,z_mm
49,Scint2,gamma,1.56472,21.8317,35.8812,597.5
49,Phantom,gamma,6.1832,8.52821,8.83408,-365
49,Scint1,gamma,6.1832,12.1342,12.593,-202.5
49,DWC1,gamma,6.1832,15.5183,16.1206,-50
49,DWC2,gamma,6.1832,21.0661,21.9036,200
49,Scint2,gamma,6.1832,29.887,31.0985,597.5
49,Phantom,gamma,52.5447,4.51058,9.95303,-365
49,Scint1,e+,35.3594,-15.0851,0.814366,-202.5
49,DWC1,e+,34.3989,-28.186,-13.4091,-50
49,DWC2,e+,34.3277,-51.2482,-35.8842,200
49,Scint1,gamma,1.84593,1.16071,-1.75411,-202.5
49,DWC1,gamma,1.84593,-2.37624,-15.2437,-50
49,DWC2,gamma,1.84593,-8.17452,-37.3579,200
49,Phantom,gamma,2.09968,3.98778,9.89546,-365
49,Scint1,gamma,1.88665,33.5401,-11.3133,-202.5
49,DWC1,gamma,1.88665,62.0354,-31.9112,-50
49,Phantom,gamma,1.39041,6.13765,6.59623,-365
49,Phantom,gamma,32.0907,4.94408,4.39559,-365
49,Scint1,gamma,32.0907,7.02282,6.26858,-202.5
49,DWC1,gamma,32.0907,8.97364,8.02631,-50
49,DWC2,gamma,32.0907,12.1717,10.9078,200
49,Scint2,gamma,32.0907,17.2566,15.4895,597.5
49,Phantom,gamma,4.325,4.69685,3.97435,-365
49,Scint1,gamma,4.325,6.67061,5.66846,-202.5
49,DWC1,gamma,4.325,8.5229,7.25831,-50
49,DWC2,gamma,4.325,11.5595,9.86462,200
49,Scint2,gamma,4.325,16.3876,14.0087,597.5
49,Phantom,gamma,6.31308,3.80456,1.53342,-365
49,Scint1,gamma,6.31308,5.39981,2.19224,-202.5
49,DWC1,gamma,6.31308,6.89689,2.81051,-50
49,DWC2,gamma,6.31308,9.35112,3.82407,200
49,Scint2,gamma,6.31308,13.2533,5.43563,597.5
49,Collimator,gamma,1.11259,-3.9225,10.6824,-575
49,Collimator,e-,16.3846,-37.7897,20.1681,-575
49,Collimator,gamma,20.7239,29.4809,30.3818,-575
49,Phantom,gamma,3.52971,16.1855,1.12668,-365
49,Scint1,gamma,3.52971,23.0708,1.56798,-202.5
49,DWC1,gamma,3.52971,29.5324,1.98212,-50
49,DWC2,gamma,3.52971,40.1252,2.66105,200
49,Collimator,gamma,4.05773,19.3388,35.933,-575
49,Phantom,gamma,80.1213,-13.6614,8.86859,-365
49,Scint1,gamma,80.1213,-19.4549,12.6399,-202.5
49,DWC1,gamma,80.1213,-24.8918,16.1792,-50
49,DWC2,gamma,80.1213,-33.8049,21.9813,200
49,Scint2,gamma,80.1213,-47.9766,31.2066,597.5
