eventID,volume,energy_MeV,x_mm,y_mm,z_mm
99,DWC2,6.03184,16.2532,-22.1908,200
99,Scint2,6.03184,22.9784,-31.4591,597.5
99,Phantom,3.4221,5.26138,-10.5134,-365
99,Scint1,3.4221,7.41306,-14.932,-202.5
99,DWC1,3.4221,9.43233,-19.0787,-50
99,DWC2,3.4221,12.7426,-25.8766,200
99,Scint2,3.4221,18.0059,-36.6853,597.5
99,Phantom,2.64838,-0.676866,-7.662,-365
99,Scint1,2.64838,-1.01855,-10.8838,-202.5
99,DWC1,2.64838,-1.33921,-13.9073,-50
99,DWC2,2.64838,-1.86489,-18.8638,200
99,Scint2,2.64838,-2.70071,-26.7448,597.5
