eventID,volume,particle,edep_MeV
18,BremsTarget,e+,0.610949
18,BremsTarget,gamma,0.069529
18,BremsTarget,e-,0.0577153
18,BremsTarget,e-,0.01231
18,BremsTarget,gamma,0.069529
18,BremsTarget,e-,0.0694665
18,BremsTarget,e-,0.129937
18,BremsTarget,gamma,0.069529
18,BremsTarget,e-,0.436714
18,BremsTarget,gamma,0.069529
18,BremsTarget,e-,0.74709
18,BremsTarget,e-,1.26712
18,BremsTarget,e-,0.354813
18,BremsTarget,e-,0.386691
18,BremsTarget,e-,0.981402
18,BremsTarget,e-,0.476285
18,BremsTarget,e-,0.617003
18,BremsTarget,e-,1.29596
18,BremsTarget,e-,0.400307
18,BremsTarget,e-,0.431298
18,BremsTarget,e-,0.464016
18,BremsTarget,e-,0.00452344
18,BremsTarget,e-,3.28317
18,BremsTarget,e-,0.42563
18,BremsTarget,gamma,0.069529
18,BremsTarget,e-,0.177904
18,BremsTarget,e-,1.13968
18,BremsTarget,gamma,0.069529
18,BremsTarget,e-,0.0621148
18,BremsTarget,gamma,0.010209
18,BremsTarget,e-,0.097412
18,BremsTarget,gamma,0.069529
18,BremsTarget,e-,0.370617
18,BremsTarget,e-,0.00932836
18,BremsTarget,e-,0.72384
18,Phantom,e+,0.516185
18,Phantom,e+,0.650227
18,Phantom,e+,1.16292
18,Phantom,e+,0.637173
18,Phantom,e-,0.338468
18,Phantom,e-,2.4574
18,Phantom,e-,0.290928
18,Scint1,e-,0.837587
18,BremsTarget,gamma,0.002823
18,BremsTarget,e-,0.576018
18,BremsTarget,e-,0.0954125
18,BremsTarget,e+,0.202167
18,BremsTarget,e+,3.69871
18,BremsTarget,e+,1.3458
18,BremsTarget,e-,0.678328
18,BremsTarget,e-,0.247328
18,BremsTarget,e-,0.173256
18,BremsTarget,e-,0.308288
18,BremsTarget,e-,1.06633
18,BremsTarget,e-,0.109571
18,BremsTarget,e-,1.28598
18,BremsTarget,e-,1.29185
18,BremsTarget,e-,0.442554
18,BremsTarget,e-,0.218524
18,BremsTarget,e-,0.902568
18,BremsTarget,e-,0.730291
18,BremsTarget,e-,2.03537
18,BremsTarget,gamma,0.012103
18,BremsTarget,e-,0.39052
18,BremsTarget,gamma,0.000599
18,BremsTarget,e-,0.296573
18,BremsTarget,e-,0.709759
18,BremsTarget,e-,0.19661
18,BremsTarget,e-,0.227583
18,BremsTarget,e-,0.951177
18,BremsTarget,gamma,0.069529
18,BremsTarget,e-,0.13861
18,BremsTarget,gamma,0.069529
18,BremsTarget,e-,0.0736082
18,BremsTarget,e-,0.191769
18,BremsTarget,e-,0.0719945
19,BremsTarget,e-,3.11275
19,BremsTarget,e-,1.56935
19,BremsTarget,e-,2.63532
19,BremsTarget,e-,0.464
19,BremsTarget,e-,1.94827
19,BremsTarget,e-,0.00502603
19,BremsTarget,e-,2.64947
19,BremsTarget,e-,0.115642
19,BremsTarget,e-,0.874034
19,BremsTarget,e-,0.0269988
19,BremsTarget,e-,0.26675
19,BremsTarget,e-,0.167871
19,BremsTarget,e-,0.248893
19,BremsTarget,e-,1.94504
19,BremsTarget,e-,2.97119
19,BremsTarget,e-,2.4009
19,BremsTarget,e-,0.109868
19,BremsTarget,e-,2.24283
19,BremsTarget,e-,0.36796
19,BremsTarget,e-,0.0952913
19,BremsTarget,gamma,0.069529
19,BremsTarget,e-,0.0987587
19,BremsTarget,e+,2.39935
19,BremsTarget,e+,0.015189
19,BremsTarget,gamma,0.069529
19,BremsTarget,e-,0.397642
19,BremsTarget,e-,0.0438283
19,BremsTarget,gamma,0.012103
19,BremsTarget,e-,0.141515
19,BremsTarget,e-,0.221306
19,BremsTarget,e-,0.136075
19,BremsTarget,e-,0.341734
19,BremsTarget,e-,1.83241
19,BremsTarget,gamma,0.069529
19,BremsTarget,e-,0.163851
19,BremsTarget,e-,0.54951
19,BremsTarget,e+,1.69946
19,BremsTarget,e+,0.781754
19,BremsTarget,e+,0.454941
19,BremsTarget,e+,1.08778
19,BremsTarget,e+,0.83852
19,BremsTarget,gamma,0.002823
19,BremsTarget,e-,0.269439
19,BremsTarget,e-,0.238737
19,BremsTarget,gamma,0.069529
19,BremsTarget,e-,0.109954
19,BremsTarget,e-,0.195131
19,BremsTarget,e-,0.136385
19,BremsTarget,gamma,0.069529
19,BremsTarget,e-,0.0392203
19,BremsTarget,gamma,0.069529
19,BremsTarget,e-,0.0677478
19,BremsTarget,gamma,0.069529
19,BremsTarget,e-,0.0320013
19,BremsTarget,e-,1.06215
19,BremsTarget,e-,0.086557
19,BremsTarget,e-,0.644704
19,BremsTarget,e-,1.95074
19,BremsTarget,e-,0.554579
19,BremsTarget,gamma,0.012103
19,BremsTarget,e-,0.551204
19,BremsTarget,gamma,0.069529
19,BremsTarget,e-,0.0956755
19,BremsTarget,gamma,0.069529
19,BremsTarget,e-,0.315141
19,BremsTarget,e-,0.0638964
19,BremsTarget,e+,0.195023
19,BremsTarget,e+,0.92982
19,BremsTarget,e+,0.848045
19,BremsTarget,e+,0.71658
19,BremsTarget,gamma,0.069529
19,BremsTarget,e-,0.106931
19,Phantom,e-,0.352526
19,Phantom,e-,0.037877
19,BremsTarget,gamma,0.069529
19,BremsTarget,e-,0.127976
19,BremsTarget,e-,0.015977
19,BremsTarget,e-,0.1646
19,BremsTarget,e-,1.63721
19,BremsTarget,e-,0.958304
19,BremsTarget,e-,0.835225
19,BremsTarget,e-,0.578214
19,BremsTarget,gamma,0.069529
19,BremsTarget,e-,0.0384962
19,BremsTarget,gamma,0.069529
19,BremsTarget,e-,0.0702968
19,BremsTarget,e-,0.00087731
19,BremsTarget,e+,1.07703
19,BremsTarget,e+,0.681144
19,BremsTarget,e+,0.294721
19,BremsTarget,e+,0.376973
19,BremsTarget,e+,0.543881
19,BremsTarget,e+,0.544358
19,BremsTarget,e+,0.53031
19,BremsTarget,e+,1.33507
19,BremsTarget,e+,0.218732
19,BremsTarget,gamma,0.069529
19,BremsTarget,e-,0.329676
19,BremsTarget,e-,0.111794
